Date,2*(sq(vx1) - sq(vx2))
2016-06-29,77.4537499999999
2016-06-30,95.30999999999983
2016-07-01,103.32375000000013
2016-07-05,105.44999999999993
2016-07-06,112.19999999999993
2016-07-07,117.60000000000002
2016-07-08,126.19999999999987
2016-07-11,131.67000000000007
2016-07-12,118.9500000000001
2016-07-13,124.6400000000001
2016-07-14,126.63
2016-07-15,150.74999999999994
2016-07-18,152.64000000000004
2016-07-19,192.51000000000005
2016-07-20,208.90245
2016-07-21,131.03999999999996
2016-07-22,141.4699999999999
2016-07-25,148.04999999999995
2016-07-26,150.1900000000001
2016-07-27,160.24999999999994
2016-07-28,159.63
2016-07-29,157.30000000000013
2016-08-01,155.22000000000014
2016-08-02,148.08000000000004
2016-08-03,147.48999999999995
2016-08-04,143.56999999999994
2016-08-05,138.17999999999995
2016-08-08,146.28000000000003
2016-08-09,136.25
2016-08-10,129.03000000000003
2016-08-11,135.72999999999996
2016-08-12,144.69
2016-08-15,140.65999999999997
2016-08-16,140.75
2016-08-17,111.88124999999991
2016-08-18,124.59999999999997
2016-08-19,125.39999999999998
2016-08-22,129.14999999999986
2016-08-23,138.81999999999994
2016-08-24,129.0
2016-08-25,124.41000000000003
2016-08-26,122.16999999999996
2016-08-29,135.44999999999993
2016-08-30,140.84999999999985
2016-08-31,134.5900000000001
2016-09-01,131.25000000000006
2016-09-02,148.46999999999997
2016-09-06,146.25
2016-09-07,147.90000000000003
2016-09-08,149.43000000000006
2016-09-09,96.17999999999995
2016-09-12,103.20000000000005
2016-09-13,39.710000000000036
2016-09-14,37.25
2016-09-15,81.19000000000017
2016-09-16,100.64999999999998
2016-09-19,95.11999999999995
2016-09-20,103.23000000000002
2016-09-21,71.59844999999996
2016-09-22,99.82000000000005
2016-09-23,97.94999999999999
2016-09-26,74.03000000000009
2016-09-27,87.47999999999996
2016-09-28,95.85000000000008
2016-09-29,72.4899999999999
2016-09-30,76.90374999999989
2016-10-03,83.84999999999991
2016-10-04,83.07000000000005
2016-10-05,96.39944999999994
2016-10-06,97.64999999999992
2016-10-07,89.74000000000012
2016-10-10,102.29999999999984
2016-10-11,75.44000000000017
2016-10-12,60.390000000000214
2016-10-13,34.549999999999955
2016-10-14,47.52999999999997
2016-10-17,40.38000000000011
2016-10-18,61.36999999999995
2016-10-19,92.82404999999994
2016-10-20,58.410000000000025
2016-10-21,60.98999999999995
2016-10-24,71.29999999999995
2016-10-25,62.90000000000015
2016-10-26,54.57000000000005
2016-10-27,52.72000000000003
2016-10-28,32.03875000000005
2016-10-31,13.8599999999999
2016-11-01,3.57000000000005
2016-11-02,-22.04999999999984
2016-11-03,-58.200000000000045
2016-11-04,-26.80999999999983
2016-11-07,35.860000000000014
2016-11-08,39.059999999999945
2016-11-09,52.01999999999998
2016-11-10,60.039999999999964
2016-11-11,74.51999999999998
2016-11-14,91.35000000000002
2016-11-15,118.17125000000004
2016-11-16,49.44604999999996
2016-11-17,104.61000000000001
2016-11-18,107.61000000000007
2016-11-21,110.69999999999993
2016-11-22,113.58999999999986
2016-11-23,120.11999999999995
2016-11-25,112.85000000000008
2016-11-28,113.58999999999986
2016-11-29,118.9500000000001
2016-11-30,107.7999999999999
2016-12-01,104.61000000000001
2016-12-02,108.2899999999999
2016-12-05,125.56000000000006
2016-12-06,128.25
2016-12-07,123.83999999999997
2016-12-08,121.58999999999997
2016-12-09,124.29999999999995
2016-12-12,124.69999999999987
2016-12-13,126.49999999999994
2016-12-14,109.24999999999989
2016-12-15,115.20999999999992
2016-12-16,124.64999999999998
2016-12-19,125.01999999999998
2016-12-20,136.74
2016-12-21,144.75625
2016-12-22,102.84999999999997
2016-12-23,106.0499999999999
2016-12-27,108.67875000000004
2016-12-28,98.72000000000014
2016-12-29,96.72000000000003
2016-12-30,91.92999999999995
2017-01-03,105.65999999999991
2017-01-04,101.33999999999992
2017-01-05,100.25999999999993
2017-01-06,99.18000000000006
2017-01-09,87.83999999999997
2017-01-10,87.51999999999998
2017-01-11,90.94999999999993
2017-01-12,99.15999999999997
2017-01-13,108.23999999999995
2017-01-17,105.40000000000003
2017-01-18,88.36045000000007
2017-01-19,80.45999999999998
2017-01-20,81.34000000000003
2017-01-23,79.94
2017-01-24,73.97999999999996
2017-01-25,78.01000000000005
2017-01-26,77.71999999999997
2017-01-27,85.27999999999997
2017-01-30,78.87999999999994
2017-01-31,76.2999999999999
2017-02-01,69.28999999999996
2017-02-02,67.75
2017-02-03,76.56000000000006
2017-02-06,79.35000000000002
2017-02-07,74.34000000000003
2017-02-08,74.34000000000003
2017-02-09,84.81
2017-02-10,82.83000000000004
2017-02-13,80.84999999999991
2017-02-14,52.81875000000002
2017-02-15,30.916049999999984
2017-02-16,65.16000000000008
2017-02-17,67.31374999999997
2017-02-21,74.78999999999996
2017-02-22,77.98000000000002
2017-02-23,97.75
2017-02-24,110.01375000000002
2017-02-27,105.07999999999998
2017-02-28,103.85999999999996
2017-03-01,102.05999999999995
2017-03-02,99.05000000000001
2017-03-03,95.90000000000003
2017-03-06,94.85000000000002
2017-03-07,100.26999999999998
2017-03-08,94.85000000000002
2017-03-09,89.76000000000005
2017-03-10,89.52874999999995
2017-03-13,91.0
2017-03-14,77.42999999999995
2017-03-15,75.39999999999998
2017-03-16,68.03999999999996
2017-03-17,75.14999999999998
2017-03-20,76.88000000000005
2017-03-21,83.04000000000002
2017-03-22,63.196050000000014
2017-03-23,29.049999999999955
2017-03-24,26.908749999999998
2017-03-27,27.649999999999977
2017-03-28,33.09375
2017-03-29,31.739999999999952
2017-03-30,28.82000000000005
2017-03-31,16.109999999999957
2017-04-03,5.409999999999968
2017-04-04,7.980000000000018
2017-04-05,0.0
2017-04-06,-2.7099999999999795
2017-04-07,-8.370000000000005
2017-04-10,-41.09000000000009
2017-04-11,-88.44999999999999
2017-04-12,-84.2399999999999
2017-04-13,-69.40999999999991
2017-04-17,-44.10000000000002
2017-04-18,-23.240000000000066
2017-04-19,11.86745000000002
2017-04-20,0.0
2017-04-21,-5.7099999999999795
2017-04-24,33.799999999999955
2017-04-25,33.28000000000003
2017-04-26,40.88000000000005
2017-04-27,38.25
2017-04-28,43.18000000000001
2017-05-01,39.12000000000006
2017-05-02,49.30000000000001
2017-05-03,45.089999999999975
2017-05-04,46.36000000000007
2017-05-05,44.00999999999999
2017-05-08,50.18999999999994
2017-05-09,50.18999999999994
2017-05-10,45.599999999999966
2017-05-11,57.71999999999997
2017-05-12,56.76000000000005
2017-05-15,62.10000000000005
2017-05-16,46.30000000000001
2017-05-17,67.74044999999995
2017-05-18,17.309999999999945
2017-05-19,39.30000000000001
2017-05-22,48.26000000000005
2017-05-23,51.30000000000001
2017-05-24,49.89999999999998
2017-05-25,50.10000000000002
2017-05-26,49.69999999999999
2017-05-30,44.190000000000055
2017-05-31,41.65000000000009
2017-06-01,38.48000000000002
2017-06-02,43.47000000000003
2017-06-05,41.47999999999996
2017-06-06,42.15999999999997
2017-06-07,41.81999999999999
2017-06-08,43.47000000000003
2017-06-09,41.31
2017-06-12,39.28000000000003
2017-06-13,40.289999999999964
2017-06-14,38.0
2017-06-15,43.110000000000014
2017-06-16,47.30000000000001
2017-06-19,57.5
2017-06-20,44.079999999999984
2017-06-21,62.203049999999934
2017-06-22,37.05000000000001
2017-06-23,36.75
2017-06-26,36.0
2017-06-27,32.110000000000014
2017-06-28,38.63999999999993
2017-06-29,29.579999999999984
2017-06-30,17.500000000000057
2017-07-03,20.439999999999998
2017-07-05,30.300000000000068
2017-07-06,21.160000000000025
2017-07-07,25.649999999999977
2017-07-10,30.059999999999945
2017-07-11,27.28000000000003
2017-07-12,43.110000000000014
2017-07-13,60.97000000000003
2017-07-14,65.54000000000005
2017-07-17,73.26000000000005
2017-07-18,72.27000000000004
2017-07-19,61.22705000000002
2017-07-20,60.5
2017-07-21,62.53000000000003
2017-07-24,57.240000000000066
2017-07-25,66.49999999999994
2017-07-26,64.52999999999997
2017-07-27,57.71999999999997
2017-07-28,60.0
2017-07-31,56.99999999999994
2017-08-01,56.76000000000005
2017-08-02,64.52999999999997
2017-08-03,67.34000000000003
2017-08-04,72.14999999999998
2017-08-07,68.72999999999996
2017-08-08,68.46000000000004
2017-08-09,66.95999999999998
2017-08-10,-21.49000000000001
2017-08-11,-9.210000000000036
2017-08-14,37.156250000000114
2017-08-15,43.35000000000008
2017-08-16,6.506249999999966
2017-08-17,5.990000000000009
2017-08-18,9.03000000000003
2017-08-21,28.75
2017-08-22,37.31000000000006
2017-08-23,33.41999999999996
2017-08-24,38.569999999999936
2017-08-25,51.490000000000066
2017-08-28,48.50999999999999
2017-08-29,46.23999999999995
2017-08-30,49.0499999999999
2017-08-31,57.96999999999997
2017-09-01,60.72000000000003
2017-09-05,46.23999999999995
2017-09-06,54.69999999999999
2017-09-07,67.25
2017-09-08,57.95999999999992
2017-09-11,82.40000000000003
2017-09-12,75.75
2017-09-13,68.46000000000004
2017-09-14,75.95000000000005
2017-09-15,86.58000000000004
2017-09-18,80.85
2017-09-19,74.40000000000006
2017-09-20,106.51745000000003
2017-09-21,48.64000000000004
2017-09-22,51.700000000000045
2017-09-25,51.5
2017-09-26,51.10000000000002
2017-09-27,55.99000000000001
2017-09-28,60.11999999999995
2017-09-29,66.69
2017-10-02,62.53000000000003
2017-10-03,67.62
2017-10-04,69.89000000000004
2017-10-05,76.89000000000001
2017-10-06,79.39000000000007
2017-10-09,71.25
2017-10-10,65.09999999999994
2017-10-11,64.25999999999999
2017-10-12,67.95000000000002
2017-10-13,70.88
2017-10-16,61.460000000000036
2017-10-17,59.66999999999996
2017-10-18,46.199449999999985
2017-10-19,35.55000000000001
2017-10-20,37.52000000000004
2017-10-23,36.44999999999999
2017-10-24,29.339999999999975
2017-10-25,27.059999999999945
2017-10-26,29.700000000000045
2017-10-27,37.839999999999975
2017-10-30,35.85000000000002
2017-10-31,42.20999999999998
2017-11-01,42.56999999999999
2017-11-02,53.81999999999999
2017-11-03,62.91
2017-11-06,66.41000000000003
2017-11-07,64.82
2017-11-08,64.82
2017-11-09,56.27999999999997
2017-11-10,47.14124999999996
2017-11-13,56.120000000000005
2017-11-14,30.90625
2017-11-15,-33.16694999999993
2017-11-16,69.28999999999996
2017-11-17,66.25
2017-11-20,68.85000000000008
2017-11-21,66.41999999999996
2017-11-22,68.18
2017-11-24,67.89999999999992
2017-11-27,75.02000000000004
2017-11-28,68.63999999999999
2017-11-29,70.76000000000005
2017-11-30,66.69
2017-12-01,70.42000000000002
2017-12-04,65.38999999999993
2017-12-05,65.13000000000005
2017-12-06,66.95999999999998
2017-12-07,71.55000000000001
2017-12-08,67.27999999999997
2017-12-11,73.59
2017-12-12,71.51999999999998
2017-12-13,65.24999999999997
2017-12-14,66.75
2017-12-15,66.33999999999997
2017-12-18,61.47999999999996
2017-12-19,53.5
2017-12-20,107.93625000000003
2017-12-21,46.900000000000034
2017-12-22,42.74999999999994
2017-12-26,47.30000000000001
2017-12-27,47.30000000000001
2017-12-28,49.35000000000002
2017-12-29,47.89999999999998
2018-01-02,50.26999999999998
2018-01-03,51.749999999999915
2018-01-04,55.99999999999997
2018-01-05,55.49999999999997
2018-01-08,53.16000000000005
2018-01-09,49.390000000000015
2018-01-10,44.29999999999998
2018-01-11,48.50999999999996
2018-01-12,48.950000000000074
2018-01-16,14.309999999999945
2018-01-17,-23.99294999999995
2018-01-18,34.79000000000002
2018-01-19,29.339999999999975
2018-01-22,31.590000000000032
2018-01-23,37.05000000000001
2018-01-24,35.210000000000036
2018-01-25,30.54000000000002
2018-01-26,38.099999999999966
2018-01-29,16.409999999999968
2018-01-30,5.609999999999957
2018-01-31,10.860000000000014
2018-02-01,8.010000000000048
2018-02-02,-39.78000000000003
2018-02-05,-642.5999999999999
2018-02-06,-255.93000000000006
2018-02-07,-307.43000000000006
2018-02-08,-641.7750000000004
2018-02-09,-642.6
2018-02-12,-547.8
2018-02-13,-486.5400000000002
2018-02-14,-317.5625500000001
2018-02-15,-13.93999999999994
2018-02-16,-28.11999999999989
2018-02-20,-39.82000000000005
2018-02-21,-36.64999999999998
2018-02-22,-32.129999999999995
2018-02-23,8.418750000000045
2018-02-26,0.0
2018-02-27,-24.28999999999985
2018-02-28,-51.02999999999997
2018-03-01,-100.49000000000012
2018-03-02,-55.950000000000045
2018-03-05,-32.489999999999895
2018-03-06,-25.409999999999854
2018-03-07,-7.130000000000109
2018-03-08,3.449999999999818
2018-03-09,28.800000000000125
2018-03-12,26.199999999999932
2018-03-13,10.110000000000127
2018-03-14,-6.930000000000064
2018-03-15,-3.3499999999997954
2018-03-16,13.100000000000136
2018-03-19,-49.909999999999854
2018-03-20,-71.5
2018-03-21,-30.523950000000127
2018-03-22,-71.81999999999994
2018-03-23,-87.45000000000005
2018-03-26,-53.129999999999995
2018-03-27,-71.9100000000002
2018-03-28,-94.06999999999994
2018-03-29,-42.899999999999864
2018-04-02,-116.06000000000017
2018-04-03,-64.24000000000001
2018-04-04,-58.80000000000007
2018-04-05,-30.199999999999932
2018-04-06,-88.33000000000015
2018-04-09,-81.29999999999995
2018-04-10,-59.39999999999998
2018-04-11,-47.45999999999981
2018-04-12,-7.5099999999997635
2018-04-13,14.419999999999959
2018-04-16,30.68999999999994
2018-04-17,66.57000000000005
2018-04-18,-56.25395000000003
2018-04-19,16.700000000000045
2018-04-20,3.409999999999968
2018-04-23,13.539999999999964
2018-04-24,-14.059999999999945
2018-04-25,-3.5399999999999636
2018-04-26,10.169999999999959
2018-04-27,26.59999999999991
2018-04-30,20.129999999999995
2018-05-01,13.100000000000136
2018-05-02,10.019999999999868
2018-05-03,0.0
2018-05-04,32.25
2018-05-07,38.45999999999992
2018-05-08,28.800000000000125
2018-05-09,48.72000000000003
2018-05-10,52.64999999999992
2018-05-11,58.16874999999993
2018-05-14,61.26999999999998
2018-05-15,27.17999999999995
2018-05-16,50.38305000000008
